Id,Quartier,Latitude,Longitude,Type_chambre,Prix,Minimum_nuit,Avis_par_mois,Nombre_list_hote,Depart_Brooklyn,Depart_Manhattan,Depart_Queens,Depart_Staten Island,Depart_Bronx,Disponabilitie_365_scale,Nombre_avis_scale
31884652,192,40.759170000000005,-73.98246,1,519,2,1.86,1,0,0,1,0,0,1.25,0.22
31884808,221,40.74395,-73.89984,2,75,1,0.0,1,0,0,0,1,0,1.05,0.0
31885300,86,40.667809999999996,-73.99345,2,65,2,4.23,3,0,1,0,0,0,1.19,0.49
31885563,190,40.73858,-73.92555,2,37,30,0.6,15,0,0,0,1,0,0.0,0.02
31885791,62,40.79865,-73.93638,2,65,2,2.79,1,0,0,1,0,0,0.06,0.18
31885820,165,40.70203,-73.82840999999999,2,40,2,3.44,1,0,0,0,1,0,0.23,0.4
31885987,183,40.66881,-73.98737,2,65,7,0.0,1,0,1,0,0,0,0.14,0.0
31885991,106,40.69102,-73.78438,2,65,2,0.75,3,0,0,0,1,0,2.42,0.04
31886239,161,40.72684,-73.74896,2,80,1,0.0,1,0,0,0,1,0,0.0,0.0
31886403,109,40.63581,-73.96977,2,40,2,3.8,1,0,1,0,0,0,0.05,0.45
31886891,29,40.692170000000004,-73.90396,2,65,2,2.24,8,0,1,0,0,0,2.62,0.25
31888319,203,40.78085,-73.98664000000001,2,130,2,0.0,2,0,0,1,0,0,1.17,0.0
31890488,221,40.74362,-73.89158,2,70,1,0.0,1,0,0,0,1,0,0.04,0.0
31893504,14,40.68436,-73.93564,1,120,2,3.75,2,0,1,0,0,0,1.63,0.38
31894643,26,40.69712,-73.99306999999999,1,110,2,0.53,1,0,1,0,0,0,0.0,0.04
31894855,203,40.79095,-73.97291,1,142,7,1.17,1,0,0,1,0,0,1.63,0.11
31895547,215,40.707029999999996,-73.95396,2,100,2,0.0,1,0,1,0,0,0,0.0,0.0
31895980,29,40.69549,-73.93006,1,159,1,3.03,4,0,1,0,0,0,1.97,0.27
31896339,193,40.826879999999996,-73.81899,2,40,3,2.06,1,1,0,0,0,0,0.0,0.25
31897516,95,40.82292,-73.94802,1,199,2,0.0,3,0,0,1,0,0,0.0,0.0
31898440,58,40.69447,-73.98252,2,49,3,0.21,1,0,1,0,0,0,0.0,0.02
31898478,29,40.68629,-73.91245,2,49,2,2.8,3,0,1,0,0,0,0.0,0.34
31898581,120,40.719229999999996,-73.97972,2,75,1,2.81,1,0,0,1,0,0,2.77,0.07
31898630,29,40.69945,-73.93543000000001,2,38,3,0.2,1,0,1,0,0,0,0.0,0.02
31898844,102,40.53982,-74.1728,1,75,2,4.38,2,0,0,0,0,1,1.74,0.45
31900179,102,40.53987,-74.17258000000001,1,100,2,2.09,2,0,0,0,0,1,1.97,0.25
31900259,27,40.667790000000004,-73.91676,2,70,2,0.64,1,0,1,0,0,0,2.47,0.07
31900266,14,40.68758,-73.94458,2,95,3,0.0,1,0,1,0,0,0,1.36,0.0
31901657,14,40.69117,-73.95233,2,50,5,0.54,2,0,1,0,0,0,0.0,0.04
31901835,206,40.89682,-73.84318,2,41,1,0.0,1,1,0,0,0,0,1.24,0.0
31903229,215,40.71798,-73.95983000000001,2,90,2,0.0,2,0,1,0,0,0,1.4,0.0
31904037,215,40.71747,-73.96141999999999,1,190,4,1.05,1,0,1,0,0,0,1.42,0.09
31904156,74,40.70493,-74.0102,2,119,3,1.15,1,0,0,1,0,0,0.2,0.09
31904811,92,40.73104,-73.95097,2,110,2,1.61,1,0,1,0,0,0,0.62,0.11
31905531,62,40.79423,-73.94740999999999,1,185,1,0.0,1,0,0,1,0,0,0.0,0.0
31906094,92,40.73202,-73.95595,1,68,1,3.82,6,0,1,0,0,0,0.0,0.45
31906580,215,40.70754,-73.94228000000001,2,95,1,1.28,1,0,1,0,0,0,1.52,0.13
31907710,65,40.72845,-73.98158000000001,1,113,1,3.85,1,0,0,1,0,0,0.73,0.45
31909528,78,40.73182,-73.79505,1,45,1,9.39,1,0,0,0,1,0,0.37,1.14
31909623,128,40.75342,-73.97135,1,699,1,0.39,2,0,0,1,0,0,2.53,0.02
31913609,14,40.68489,-73.92087,1,200,2,3.69,1,0,1,0,0,0,2.28,0.34
31916725,128,40.748290000000004,-73.98326,1,799,5,1.73,1,0,0,1,0,0,2.63,0.07
31916931,207,40.83794,-73.94256,2,42,3,2.0,1,0,0,1,0,0,0.01,0.2
31918252,86,40.66938,-73.99164,2,95,1,0.93,2,0,1,0,0,0,0.45,0.09
31919501,108,40.71378,-73.80292,1,275,1,7.5,2,0,0,0,1,0,2.13,0.25
31919636,215,40.70333,-73.94913000000001,2,85,2,3.27,1,0,1,0,0,0,0.08,0.36
31919779,131,40.80636,-73.9578,1,79,3,0.0,3,0,0,1,0,0,0.0,0.0
31920075,95,40.80385,-73.95294,2,60,7,1.32,1,0,0,1,0,0,1.93,0.13
31920843,65,40.72742,-73.98235,2,90,5,0.28,1,0,0,1,0,0,0.0,0.02
31924097,128,40.74595,-73.98439,1,250,1,7.64,1,0,0,1,0,0,0.95,0.92
31925075,52,40.66835,-73.93111999999999,2,75,1,2.54,1,0,1,0,0,0,0.0,0.27
31925535,92,40.72242,-73.95076,1,450,3,1.06,1,0,1,0,0,0,0.33,0.11
31926655,95,40.82656,-73.94648000000001,1,225,1,3.22,1,0,0,1,0,0,0.63,0.29
31927597,29,40.70455,-73.92565,2,30,1,0.62,1,0,1,0,0,0,0.0,0.07
31928439,129,40.62583,-73.96236999999999,2,120,30,0.0,1,0,1,0,0,0,1.91,0.0
31928508,96,40.76474,-73.98924,2,80,1,5.73,1,0,0,1,0,0,1.39,0.67
31929176,52,40.66997,-73.93221,1,100,2,0.0,1,0,1,0,0,0,0.09,0.0
31929350,203,40.77388,-73.98798000000001,1,275,30,0.0,25,0,0,1,0,0,2.5,0.0
31929437,104,40.86763,-73.92259,1,175,30,0.27,2,0,0,1,0,0,0.06,0.02
31929578,203,40.77537,-73.98938000000001,1,300,30,0.0,25,0,0,1,0,0,2.19,0.0
31929775,203,40.77438,-73.98716999999999,1,300,30,0.0,25,0,0,1,0,0,2.59,0.0
31929849,6,40.59988,-74.00415,1,99,2,3.78,1,0,1,0,0,0,0.15,0.38
31930706,90,40.58737,-73.96882,3,20,7,0.56,12,0,1,0,0,0,0.0,0.04
31931117,152,40.67364,-73.97954,1,135,2,6.31,1,0,1,0,0,0,0.07,0.74
31931371,116,40.71947,-73.99723,2,120,3,0.7,1,0,0,1,0,0,0.08,0.07
31932152,206,40.89702,-73.85723,1,289,2,2.96,2,1,0,0,0,0,2.7,0.31
31932642,95,40.82441,-73.95323,2,60,3,2.16,1,0,0,1,0,0,1.51,0.16
31932872,14,40.679320000000004,-73.94740999999999,1,160,2,4.71,1,0,1,0,0,0,2.2,0.49
31933373,29,40.690290000000005,-73.91533000000001,1,149,3,4.52,2,0,1,0,0,0,1.76,0.43
31934408,60,40.75712,-73.8874,1,99,1,4.01,2,0,0,0,1,0,1.09,0.43
31935427,65,40.72998,-73.98071,1,100,1,2.13,1,0,0,1,0,0,0.0,0.25
31935664,14,40.67895,-73.91077,2,75,1,3.06,4,0,1,0,0,0,0.4,0.34
31936078,96,40.76243,-73.98621,2,120,2,0.0,1,0,0,1,0,0,0.0,0.0
31946382,215,40.71007,-73.95136,1,199,2,3.73,1,0,1,0,0,0,0.46,0.45
31946864,96,40.76295,-73.98866,2,70,1,6.08,2,0,0,1,0,0,1.47,0.67
31947104,96,40.7549,-73.99679,2,299,1,0.0,30,0,0,1,0,0,2.76,0.0
31947645,96,40.75628,-73.99643,2,299,1,0.0,30,0,0,1,0,0,2.77,0.0
31947991,215,40.71197,-73.94223000000001,2,75,2,4.29,4,0,1,0,0,0,0.19,0.36
31948183,29,40.701440000000005,-73.92662,1,120,2,0.85,1,0,1,0,0,0,0.11,0.09
31950082,163,40.676970000000004,-74.00993000000001,1,250,3,0.0,1,0,1,0,0,0,0.01,0.0
31950380,176,40.58508,-73.93800999999999,2,60,1,0.9,1,0,1,0,0,0,0.59,0.09
31950761,75,40.65246,-73.96046,2,75,2,1.4,1,0,1,0,0,0,0.04,0.09
31950840,113,40.7436,-73.98165,1,276,3,2.42,1,0,0,1,0,0,2.1,0.27
31950886,116,40.71839,-73.99729,1,130,13,1.32,1,0,0,1,0,0,0.15,0.07
31952771,25,40.85646,-73.86813000000001,2,50,1,2.96,1,1,0,0,0,0,1.57,0.31
31953043,96,40.765159999999995,-73.99205,2,180,1,0.0,1,0,0,1,0,0,0.63,0.0
31953973,128,40.76467,-73.98277,1,115,30,0.0,4,0,0,1,0,0,2.75,0.0
31954104,113,40.73935,-73.98025,1,260,3,1.31,2,0,0,1,0,0,1.31,0.13
31954232,215,40.71301,-73.95845,1,128,2,2.5,1,0,1,0,0,0,0.21,0.29
31955252,95,40.80725,-73.95470999999999,2,75,2,1.0,1,0,0,1,0,0,0.17,0.02
31956393,95,40.830259999999996,-73.94455,2,60,2,1.0,3,0,0,1,0,0,0.54,0.02
31956547,52,40.673,-73.95043000000001,2,70,1,2.53,1,0,1,0,0,0,0.57,0.18
31956965,202,40.76882,-73.96862,1,150,1,0.0,1,0,0,1,0,0,0.0,0.0
31957975,171,40.61588,-74.06711,1,100,1,9.1,1,0,0,0,0,1,1.15,1.05
31959359,42,40.69462,-73.97006,2,36,28,0.46,1,0,1,0,0,0,0.0,0.04
31961126,68,40.59555,-73.76942,1,99,3,3.41,2,0,0,0,1,0,1.87,0.11
31961731,113,40.73972,-73.98411999999999,2,355,2,1.13,1,0,0,1,0,0,2.37,0.13
31963324,36,40.71416,-73.99161,2,75,1,0.0,1,0,0,1,0,0,0.0,0.0
31963704,52,40.665659999999995,-73.93698,2,35,2,1.4,1,0,1,0,0,0,0.0,0.16
31964005,95,40.81252,-73.95096,1,211,3,4.47,1,0,0,1,0,0,0.23,0.47
31964642,14,40.678979999999996,-73.93982,2,40,4,0.0,1,0,1,0,0,0,0.0,0.0
31964801,207,40.83488,-73.94452,2,55,2,2.29,2,0,0,1,0,0,0.33,0.18
31965215,64,40.67695,-73.87402,1,62,1,3.11,1,0,1,0,0,0,2.67,0.25
31965415,14,40.67933,-73.94103,2,37,3,0.21,1,0,1,0,0,0,0.0,0.02
31968550,75,40.63886,-73.95228,2,80,2,0.0,1,0,1,0,0,0,0.67,0.0
31972030,215,40.70597,-73.94245,2,60,2,3.78,1,0,1,0,0,0,0.88,0.36
31974197,14,40.69043,-73.95586999999999,2,75,2,0.42,1,0,1,0,0,0,0.25,0.04
31974592,14,40.68875,-73.9516,1,110,1,5.04,1,0,1,0,0,0,0.26,0.43
31978375,203,40.80135,-73.96193000000001,3,60,1,3.59,1,0,0,1,0,0,0.3,0.38
31978518,81,40.689040000000006,-73.9759,1,225,3,2.14,1,0,1,0,0,0,0.59,0.09
31978781,152,40.67821,-73.9787,1,100,1,0.61,1,0,1,0,0,0,0.0,0.07
31979292,169,40.58344,-73.81456,1,200,1,1.12,1,0,0,0,1,0,0.94,0.09
31979408,95,40.80393,-73.9574,2,60,2,0.67,1,0,0,1,0,0,1.43,0.07
31980005,146,40.72157,-73.99432,1,199,30,0.0,4,0,0,1,0,0,2.77,0.0
31980644,176,40.59876,-73.95296,2,61,2,1.48,2,0,1,0,0,0,0.0,0.07
31980794,203,40.79144,-73.97909,1,375,2,1.24,1,0,0,1,0,0,1.58,0.09
31981491,86,40.67941,-73.99118,1,200,2,4.23,1,0,1,0,0,0,1.66,0.22
31982293,14,40.6895,-73.95886,1,120,4,3.28,1,0,1,0,0,0,0.1,0.29
31982527,5,40.771609999999995,-73.92063,1,144,2,5.33,1,0,0,0,1,0,0.14,0.43
31983211,95,40.809020000000004,-73.94185999999999,1,175,4,1.33,1,0,0,1,0,0,0.0,0.13
31984471,215,40.71275,-73.96049000000001,2,50,2,1.06,1,0,1,0,0,0,0.0,0.11
31984738,75,40.644729999999996,-73.96849,2,60,7,0.0,1,0,1,0,0,0,0.0,0.0
31986426,35,40.74415,-73.99483000000001,1,250,3,1.0,1,0,0,1,0,0,0.46,0.02
31986430,120,40.719570000000004,-73.98538,1,180,18,0.57,1,0,0,1,0,0,0.17,0.07
31987512,179,40.72609,-74.00035,1,250,3,0.36,1,0,0,1,0,0,0.0,0.02
31987544,203,40.80037,-73.95995,2,60,30,0.0,32,0,0,1,0,0,2.41,0.0
31987806,203,40.80042,-73.96146999999999,2,60,30,1.0,32,0,0,1,0,0,2.41,0.02
31988004,203,40.799009999999996,-73.96135,2,58,30,0.0,32,0,0,1,0,0,2.41,0.0
31988074,74,40.7076,-74.0074,1,309,1,0.59,8,0,0,1,0,0,2.39,0.02
31988308,65,40.72744,-73.98336,1,190,2,0.0,1,0,0,1,0,0,0.0,0.0
31989330,14,40.67818,-73.92284000000001,2,55,1,0.58,2,0,1,0,0,0,0.0,0.07
31989484,14,40.67825,-73.92345999999999,2,45,1,0.39,2,0,1,0,0,0,0.0,0.04
31990505,105,40.74774,-73.88653000000001,1,115,2,0.84,1,0,0,0,1,0,0.05,0.07
31990543,176,40.60263,-73.94355,2,200,1,0.0,1,0,1,0,0,0,2.76,0.0
31991088,96,40.76246,-73.99032,1,199,2,1.13,1,0,0,1,0,0,1.36,0.07
31991309,5,40.76424,-73.91516,1,50,4,0.19,1,0,0,0,1,0,0.0,0.02
31991377,215,40.71094,-73.94906999999999,1,121,2,0.2,1,0,1,0,0,0,0.0,0.02
31991634,191,40.6463,-73.99953000000001,2,45,13,0.91,3,0,1,0,0,0,0.26,0.07
31993541,52,40.66415,-73.95169,2,50,7,0.0,1,0,1,0,0,0,0.0,0.0
31993628,118,40.74821,-73.92087,2,44,30,0.0,103,0,0,0,1,0,1.88,0.0
31994556,215,40.71815,-73.95834,2,75,1,4.62,1,0,1,0,0,0,1.53,0.54
31994735,215,40.71506,-73.95192,1,150,3,2.26,3,0,1,0,0,0,0.65,0.16
31997308,221,40.74286,-73.91076,2,120,2,0.0,1,0,0,0,1,0,2.77,0.0
32006626,53,40.68099,-73.89264,1,165,2,3.78,1,0,1,0,0,0,0.46,0.4
32007251,106,40.692890000000006,-73.81079,2,120,2,0.0,1,0,0,0,1,0,0.0,0.0
32007435,35,40.7454,-74.00426999999999,1,450,90,0.0,1,0,0,1,0,0,2.77,0.0
32008192,14,40.68357,-73.95449,1,295,7,0.0,1,0,1,0,0,0,0.0,0.0
32008547,126,40.71515,-73.88391999999999,1,115,4,0.44,4,0,0,0,1,0,2.39,0.04
32008894,29,40.703520000000005,-73.92163000000001,2,55,4,0.0,1,0,1,0,0,0,1.44,0.0
32010533,29,40.70002,-73.91909,2,35,3,0.0,1,0,1,0,0,0,0.0,0.0
32012198,138,40.74657,-73.97685,1,139,29,0.0,31,0,0,1,0,0,0.99,0.0
32012464,105,40.7489,-73.87549,2,50,2,4.69,1,0,0,0,1,0,1.27,0.45
32013622,104,40.86622,-73.92233,2,48,160,0.0,2,0,0,1,0,0,1.36,0.0
32014745,64,40.66287,-73.88553,2,80,2,1.14,1,0,1,0,0,0,2.76,0.07
32015007,95,40.822720000000004,-73.95478,2,70,2,0.0,1,0,0,1,0,0,0.0,0.0
32016639,29,40.70118,-73.92175999999999,1,90,2,3.88,1,0,1,0,0,0,0.4,0.43
32017624,61,40.65351,-73.94999,2,40,30,0.0,1,0,1,0,0,0,2.28,0.0
32018080,84,40.7386,-73.79248,2,80,1,7.6,5,0,0,0,1,0,0.22,0.85
32018402,90,40.60653,-73.97725,2,50,1,0.0,2,0,1,0,0,0,0.0,0.0
32018806,84,40.7385,-73.79145,2,55,1,7.5,5,0,0,0,1,0,0.21,0.72
32019046,118,40.74458,-73.94102,2,100,1,1.06,2,0,0,0,1,0,2.67,0.11
32019847,138,40.74797,-73.98271,1,345,30,1.13,1,0,0,1,0,0,1.17,0.13
32020853,36,40.71825,-73.99651,2,169,3,0.67,1,0,0,1,0,0,0.0,0.07
32020961,104,40.864540000000005,-73.9246,1,35,1,6.56,1,0,0,1,0,0,0.04,0.74
32020990,5,40.75734,-73.91365,2,65,1,2.55,5,0,0,0,1,0,1.13,0.27
32022699,55,40.77783,-73.90661999999999,2,80,1,1.29,2,0,0,0,1,0,2.72,0.11
32022820,116,40.7191,-73.99513,1,250,3,0.0,3,0,0,1,0,0,0.0,0.0
32025639,95,40.8165,-73.94438000000001,2,60,5,0.21,5,0,0,1,0,0,0.0,0.02
32032602,128,40.75741,-73.96372,1,120,2,1.89,1,0,0,1,0,0,2.49,0.18
32034149,52,40.665209999999995,-73.93153000000001,1,575,3,0.0,4,0,1,0,0,0,0.8,0.0
32034639,14,40.67904,-73.91084000000001,1,100,2,2.59,2,0,1,0,0,0,1.13,0.11
32035609,62,40.7984,-73.94014,1,450,1,2.67,1,0,0,1,0,0,2.47,0.27
32036785,190,40.741409999999995,-73.92688000000001,2,33,7,0.4,1,0,0,0,1,0,0.0,0.04
32036822,207,40.84669,-73.94028,2,55,1,3.31,1,0,0,1,0,0,0.23,0.38
32036850,120,40.720259999999996,-73.98787,2,80,20,0.48,1,0,0,1,0,0,0.02,0.04
32036997,95,40.8235,-73.95391,2,30,21,0.0,1,0,0,1,0,0,0.0,0.0
32037535,81,40.6882,-73.97651,1,160,3,3.1,2,0,1,0,0,0,1.91,0.29
32037930,65,40.72997,-73.9884,1,1500,30,0.0,2,0,0,1,0,0,1.35,0.0
32038185,106,40.67804,-73.80122,2,25,1,9.23,1,0,0,0,1,0,0.31,0.99
32039742,203,40.79967,-73.96109,2,128,30,0.0,2,0,0,1,0,0,2.77,0.0
32039920,128,40.757020000000004,-73.96503,1,450,30,0.58,1,0,0,1,0,0,1.17,0.07
32040058,14,40.691590000000005,-73.95765,1,80,5,0.42,1,0,1,0,0,0,0.0,0.04
32040351,203,40.79907,-73.96098,2,128,30,0.0,2,0,0,1,0,0,0.01,0.0
32040396,75,40.64004,-73.9664,2,40,1,0.2,1,0,1,0,0,0,0.0,0.02
32040619,29,40.690059999999995,-73.90605,2,40,1,0.64,4,0,1,0,0,0,0.0,0.07
32041359,65,40.72267,-73.9852,2,150,2,1.05,1,0,0,1,0,0,0.0,0.09
32041621,95,40.80996,-73.94191,2,53,1,5.03,1,0,0,1,0,0,0.01,0.58
32042717,215,40.70572,-73.94501,2,90,2,2.92,1,0,1,0,0,0,0.63,0.25
32042721,186,40.70132,-73.75463,1,30,2,2.32,2,0,0,0,1,0,1.75,0.25
32042820,95,40.82885,-73.9412,2,62,1,0.47,3,0,0,1,0,0,0.55,0.02
32043013,151,40.68237,-73.84874,2,45,1,7.79,4,0,0,0,1,0,0.23,0.9
32043671,116,40.71918,-73.99535999999999,2,125,3,0.42,1,0,0,1,0,0,0.01,0.02
32044146,92,40.73324,-73.95304,1,110,7,0.68,2,0,1,0,0,0,0.17,0.02
32045160,95,40.82711,-73.94143000000001,2,99,2,3.8,3,0,0,1,0,0,0.55,0.4
32045403,160,40.66088,-73.94363,2,50,2,0.0,1,0,1,0,0,0,0.0,0.0
32045812,164,40.728190000000005,-73.86032,1,90,1,1.84,1,0,0,0,1,0,0.49,0.16
32047002,151,40.6824,-73.84997,2,42,1,6.39,4,0,0,0,1,0,0.24,0.74
32047248,145,40.72813,-73.99258,1,400,2,0.0,2,0,0,1,0,0,0.29,0.0
32047800,61,40.64998,-73.92358,2,67,3,0.0,5,0,1,0,0,0,2.71,0.0
32048047,29,40.70053,-73.92314,2,150,3,0.0,3,0,1,0,0,0,0.21,0.0
32048480,14,40.68735,-73.93118,2,60,2,0.49,1,0,1,0,0,0,0.0,0.04
32048560,96,40.76364,-73.99506,1,90,3,0.9,1,0,0,1,0,0,0.0,0.09
32048862,77,40.62297,-73.92971,2,42,2,3.33,3,0,1,0,0,0,2.13,0.29
32049360,61,40.64222,-73.95067,1,190,4,3.17,1,0,1,0,0,0,1.83,0.29
32049606,95,40.8167,-73.94421,2,300,2,0.7,1,0,0,1,0,0,0.58,0.02
32050071,145,40.72703,-73.99264000000001,1,189,5,0.46,1,0,0,1,0,0,0.0,0.04
32050188,96,40.76124,-73.9894,2,120,1,5.8,2,0,0,1,0,0,1.5,0.65
32050937,215,40.71606,-73.96268,1,150,3,3.75,1,0,1,0,0,0,0.27,0.34
32050983,207,40.84725,-73.94274,2,85,2,2.21,1,0,0,1,0,0,1.72,0.25
32053614,95,40.82065,-73.95483,2,35,5,4.45,3,0,0,1,0,0,0.06,0.43
32054416,198,40.71782,-74.01047,1,1978,1,0.0,12,0,0,1,0,0,0.0,0.0
32054475,159,40.6776,-73.96961,1,1494,1,0.0,12,0,1,0,0,0,0.0,0.0
32054910,203,40.787420000000004,-73.97010999999999,1,3512,1,0.0,12,0,0,1,0,0,0.94,0.0
32058864,128,40.75569,-73.98154,1,600,30,0.0,65,0,0,1,0,0,0.84,0.0
32059283,52,40.671279999999996,-73.95895,1,85,5,0.58,2,0,1,0,0,0,0.39,0.02
32062080,96,40.75947,-73.99195999999999,2,150,2,3.59,1,0,0,1,0,0,0.12,0.38
32062178,193,40.83108,-73.82951,2,50,1,2.41,5,1,0,0,0,0,2.77,0.25
32062843,78,40.75584,-73.80618,1,115,2,3.91,1,0,0,0,1,0,0.33,0.34
32064173,61,40.65441,-73.95024000000001,2,31,1,5.0,1,0,1,0,0,0,0.04,0.56
32064705,95,40.82051,-73.95291,2,53,1,0.85,3,0,0,1,0,0,0.0,0.09
32065845,192,40.76015,-73.98496999999999,1,890,1,0.41,1,0,0,1,0,0,2.29,0.04
32066991,215,40.70298,-73.93834,2,80,1,0.0,1,0,1,0,0,0,0.04,0.0
32069538,207,40.83325,-73.94444,2,50,2,2.76,2,0,0,1,0,0,0.4,0.18
32069686,215,40.71396,-73.93986,1,179,4,2.11,1,0,1,0,0,0,0.79,0.18
32070946,96,40.76318,-73.99335,1,130,30,0.5,20,0,0,1,0,0,2.0,0.04
32071927,146,40.72233,-73.99334,2,85,2,4.29,1,0,0,1,0,0,0.04,0.45
32080210,202,40.77698,-73.95711999999999,1,800,5,0.86,4,0,0,1,0,0,2.13,0.07
32080359,124,40.7321,-73.89712,2,40,1,0.0,1,0,0,0,1,0,1.19,0.0
32081249,85,40.69271,-73.89519,1,135,3,2.0,1,0,0,0,1,0,0.91,0.16
32085454,215,40.71268,-73.9472,2,80,1,3.03,1,0,1,0,0,0,0.77,0.22
32085492,210,40.73231,-74.00376999999999,2,90,1,1.26,1,0,0,1,0,0,2.51,0.09
32085580,93,40.73365,-73.99727,1,159,90,0.0,2,0,0,1,0,0,0.68,0.0
32086758,203,40.79481,-73.97431999999999,1,150,1,4.05,1,0,0,1,0,0,2.07,0.45
32088018,190,40.73641,-73.92415,2,40,5,1.26,4,0,0,0,1,0,2.26,0.11
32088075,167,40.704840000000004,-73.91393000000001,2,59,1,2.98,2,0,0,0,1,0,0.51,0.34
32089161,203,40.78757,-73.97624,3,500,1,0.0,1,0,0,1,0,0,0.68,0.0
32090300,14,40.67767,-73.91784,2,100,1,1.83,1,0,1,0,0,0,2.77,0.16
32091007,128,40.75445,-73.96471,1,159,30,0.0,2,0,0,1,0,0,1.89,0.0
32092858,14,40.68272,-73.92555,1,119,3,2.43,1,0,1,0,0,0,0.18,0.25
32093515,78,40.74523,-73.83321,2,42,1,4.26,6,0,0,0,1,0,1.19,0.45
32094042,78,40.74588,-73.83284,2,49,1,2.76,6,0,0,0,1,0,0.92,0.31
32095668,214,40.87905,-73.85243,1,76,2,2.98,2,1,0,0,0,0,2.28,0.31
32098667,199,40.712140000000005,-73.99643,2,97,1,5.84,3,0,0,1,0,0,1.32,0.67
32101077,199,40.71247,-73.99619,2,300,1,3.93,3,0,0,1,0,0,1.26,0.43
32101427,199,40.71208,-73.9941,2,93,1,5.53,3,0,0,1,0,0,2.73,0.63
32102590,128,40.7467,-73.98706,1,220,2,1.09,13,0,0,1,0,0,2.15,0.09
32102888,159,40.67743,-73.97202,1,175,30,0.0,1,0,1,0,0,0,2.28,0.0
32104047,128,40.75204,-73.97278,1,699,2,0.0,1,0,0,1,0,0,1.0,0.0
32104211,62,40.80245,-73.94426,2,96,3,0.56,1,0,0,1,0,0,2.77,0.02
32105616,104,40.86886,-73.92407,1,100,1,0.0,1,0,0,1,0,0,0.1,0.0
32107065,118,40.74794,-73.94901,2,100,14,0.0,1,0,0,0,1,0,0.0,0.0
32107458,93,40.730270000000004,-74.00076999999999,1,299,3,1.8,1,0,0,1,0,0,0.14,0.2
32108317,52,40.6757,-73.95121,1,160,3,2.35,1,0,1,0,0,0,0.83,0.2
32108840,75,40.64504,-73.9608,1,110,2,1.5,1,0,1,0,0,0,0.13,0.13
32109093,93,40.73028,-74.00015,1,220,1,0.85,2,0,0,1,0,0,0.22,0.09
32109492,96,40.76165,-73.99351,1,130,30,0.53,20,0,0,1,0,0,2.52,0.04
32110731,18,40.61487,-74.00666,2,70,1,3.02,1,0,1,0,0,0,0.0,0.34
32112767,124,40.72595,-73.90299,1,150,1,5.26,1,0,0,0,1,0,1.79,0.54
32113235,35,40.74928,-73.99633,1,180,3,5.45,1,0,0,1,0,0,0.4,0.58
32113817,120,40.719840000000005,-73.98625,2,100,3,4.01,1,0,0,1,0,0,0.36,0.43
32114142,14,40.683209999999995,-73.93803,1,250,5,2.79,3,0,1,0,0,0,1.47,0.29
32114499,14,40.684290000000004,-73.93623000000001,1,250,5,1.84,3,0,1,0,0,0,1.63,0.16
32114824,96,40.76412,-73.98770999999999,2,125,3,0.0,1,0,0,1,0,0,1.31,0.0
32116711,29,40.70709,-73.92071,2,70,1,0.58,1,0,1,0,0,0,2.42,0.07
32120380,201,40.85538,-73.91081,3,40,1,0.0,1,1,0,0,0,0,0.0,0.0
32121725,192,40.75943,-73.98756,1,200,2,0.84,1,0,0,1,0,0,0.65,0.07
32122767,95,40.80618,-73.94288,2,53,30,0.0,6,0,0,1,0,0,1.83,0.0
32122886,95,40.80577,-73.9448,2,55,60,0.0,6,0,0,1,0,0,1.6,0.0
32123225,128,40.74838,-73.98444,1,799,5,0.39,1,0,0,1,0,0,2.61,0.04
32125848,190,40.73708,-73.92634,2,48,2,0.48,3,0,0,0,1,0,1.0,0.02
32125944,65,40.72764,-73.9906,2,60,30,0.0,9,0,0,1,0,0,2.61,0.0
32126612,65,40.726890000000004,-73.98906,2,69,30,0.0,9,0,0,1,0,0,2.36,0.0
32126629,128,40.75483,-73.96991,1,295,4,0.0,1,0,0,1,0,0,2.05,0.0
32127699,215,40.71045,-73.93826,2,60,2,4.14,1,0,1,0,0,0,2.7,0.36
32128935,29,40.69665,-73.92714000000001,2,65,1,4.49,4,0,1,0,0,0,0.68,0.49
32133824,113,40.73957,-73.98006,2,115,4,0.0,1,0,0,1,0,0,0.17,0.0
32135728,69,40.73102,-73.87383,1,300,2,6.32,1,0,0,0,1,0,2.26,0.45
32136644,112,40.88344,-73.90301,2,45,1,2.86,1,1,0,0,0,0,2.64,0.31
32137426,202,40.780809999999995,-73.94866,1,175,4,3.91,3,0,0,1,0,0,1.76,0.27
32137481,93,40.7312,-74.00025,1,1000,2,1.59,1,0,0,1,0,0,2.07,0.18
32137567,116,40.719390000000004,-73.99662,1,150,1,3.83,1,0,0,1,0,0,0.0,0.4
32138615,202,40.7629,-73.96157,1,200,1,6.0,1,0,0,1,0,0,0.02,0.67
32138645,29,40.687540000000006,-73.91230999999999,2,55,7,0.92,1,0,1,0,0,0,0.72,0.09
32139526,65,40.72882,-73.98103,1,160,3,6.0,1,0,0,1,0,0,0.48,0.13
32141173,215,40.71695,-73.93847,1,110,1,2.56,2,0,1,0,0,0,0.01,0.16
32141626,95,40.81303,-73.95285,2,180,1,3.05,1,0,0,1,0,0,2.25,0.29
32141672,5,40.767340000000004,-73.93267,1,90,3,2.96,1,0,0,0,1,0,1.91,0.31
32155741,74,40.70713,-74.01043,2,125,1,4.15,1,0,0,1,0,0,1.0,0.29
