Id,Departement,Quartier,Latitude,Longitude,Type_chambre,Prix,Minimum_nuit,Avis_par_mois,Nombre_list_hote,Disponabilitie_365_scale,Nombre_avis_scale
27200105,2,14,40.68036,-73.94587,2,150,3,0.09,1,1.36,0.02
27201242,2,29,40.69279,-73.91423,1,110,2,2.96,1,0.1,0.47
27201257,2,152,40.67947,-73.97618,1,150,7,0.11,1,0.0,0.02
27201468,3,202,40.77847,-73.94962,1,147,7,0.86,2,0.08,0.22
27201540,2,14,40.685179999999995,-73.93517,1,150,5,0.48,1,0.0,0.11
27202604,2,176,40.59887,-73.9579,2,138,1,0.14,2,2.04,0.02
27202749,2,14,40.691759999999995,-73.9383,2,135,2,1.21,6,1.89,0.22
27202986,2,90,40.59982,-73.98679,3,100,1,0.09,1,2.76,0.02
27203333,1,119,40.82445,-73.90341,2,90,2,0.09,3,0.0,0.02
27203347,2,14,40.677859999999995,-73.93254,1,500,1,0.13,14,0.4,0.02
27203413,5,141,40.63813,-74.0929,2,115,3,3.8,1,0.87,0.94
27203779,2,14,40.678509999999996,-73.93070999999999,1,300,1,0.12,14,0.4,0.02
27203985,2,14,40.68923,-73.92815999999999,2,43,30,0.43,5,1.06,0.02
27204768,3,207,40.85045,-73.93493000000001,2,75,2,1.74,1,2.71,0.45
27205234,2,29,40.6969,-73.9114,2,52,2,1.19,1,0.0,0.27
27205506,2,18,40.61183,-73.98219,2,85,5,2.58,2,0.44,0.65
27211525,2,191,40.63729,-74.01046,2,50,3,2.26,2,0.82,0.56
27214615,3,210,40.73495,-74.00033,1,483,30,0.0,65,2.77,0.0
27215273,3,128,40.75524,-73.96382,1,290,30,0.0,65,2.77,0.0
27215478,3,128,40.76701,-73.98174,1,225,30,0.0,65,1.89,0.0
27215807,3,96,40.76182,-73.99771,1,550,30,0.0,65,2.74,0.0
27216072,3,96,40.76194,-73.99824,1,450,30,0.0,65,2.77,0.0
27216202,3,202,40.78009,-73.95929,1,200,30,0.0,65,2.77,0.0
27216361,2,215,40.70747,-73.95304,2,80,3,0.61,1,2.14,0.13
27216826,3,128,40.75457,-73.96248,1,360,30,0.0,65,2.77,0.0
27217390,3,202,40.77834,-73.95193,1,210,30,0.0,65,2.77,0.0
27217551,3,113,40.73863,-73.98002,1,210,30,0.0,65,2.77,0.0
27217759,3,192,40.75994,-73.98673000000001,1,225,30,0.0,65,1.9,0.0
27217819,2,52,40.66957,-73.95764,2,75,1,2.47,1,1.11,0.61
27220502,3,96,40.75516,-73.99547,2,120,7,0.41,47,2.57,0.02
27221468,2,215,40.70844,-73.94415,2,70,2,1.9,2,2.62,0.45
27222175,3,74,40.70662,-74.00562,2,1700,120,0.0,1,0.0,0.0
27222424,3,95,40.82244,-73.94994,1,195,2,4.08,2,1.95,0.94
27225028,3,62,40.79889,-73.94489,1,89,6,4.21,1,0.11,1.08
27225540,2,14,40.68589,-73.94762,2,65,2,2.04,4,2.54,0.47
27225628,3,131,40.81308,-73.95993,2,45,31,0.1,1,0.01,0.02
27225643,4,169,40.58511,-73.81756999999999,2,53,2,0.61,1,1.91,0.16
27225719,4,69,40.73088,-73.87488,1,125,2,4.18,1,2.39,1.05
27225784,3,202,40.771679999999996,-73.95393,1,140,2,0.55,1,0.0,0.11
27225888,3,87,40.73615,-73.98165999999999,1,130,15,0.0,1,0.0,0.0
27226871,2,14,40.68613,-73.94785999999999,2,65,2,2.52,4,2.64,0.56
27227103,1,206,40.89382,-73.84844,1,75,30,0.69,2,1.43,0.16
27227269,3,95,40.82958,-73.94184,2,80,1,0.11,2,2.77,0.02
27227358,2,14,40.68608,-73.94813,2,65,2,1.65,4,2.66,0.38
27227655,2,14,40.68635,-73.94821,2,55,2,1.6,4,2.73,0.4
27227840,3,113,40.742979999999996,-73.97448,1,110,1,3.73,1,0.06,0.94
27229363,3,202,40.783190000000005,-73.9544,1,120,1,1.41,1,0.02,0.36
27230758,2,215,40.7082,-73.96719,2,130,2,1.07,1,0.2,0.27
27234677,3,202,40.7729,-73.95761,2,120,1,0.31,1,1.3,0.04
27235064,2,215,40.709340000000005,-73.95593000000001,1,162,3,3.34,1,2.39,0.85
27235864,3,95,40.82962,-73.94211999999999,2,80,1,1.04,2,2.71,0.27
27236170,5,195,40.63513,-74.07929,2,135,2,6.13,2,2.23,1.46
27237325,2,52,40.675,-73.92358,1,85,1,4.68,1,2.32,1.19
27237510,3,128,40.752990000000004,-73.96659,1,699,3,1.21,49,1.55,0.18
27237511,3,128,40.75414,-73.96595,1,699,3,0.5,49,1.55,0.07
27237512,3,128,40.752390000000005,-73.96684,1,699,3,0.3,49,1.55,0.02
27237516,3,128,40.75425,-73.96648,1,699,3,0.82,49,1.55,0.09
27237526,3,128,40.75397,-73.96696999999999,1,699,3,0.48,49,1.55,0.11
27237539,3,128,40.75434,-73.96569000000001,1,699,3,0.46,49,1.25,0.07
27237549,3,128,40.75442,-73.96696,1,699,3,1.18,49,1.55,0.18
27237563,3,128,40.754020000000004,-73.9651,1,699,3,2.45,49,1.55,0.43
27237570,3,128,40.75243,-73.9654,1,699,3,0.74,49,1.57,0.11
27237572,3,128,40.75444,-73.96497,1,737,3,0.42,49,1.64,0.04
27237577,3,128,40.75224,-73.96651999999999,1,737,3,0.21,49,1.52,0.02
27237578,3,128,40.75417,-73.96557,1,737,3,1.02,49,1.43,0.18
27237583,3,128,40.754020000000004,-73.96566999999999,1,737,3,0.21,49,1.69,0.02
27237586,3,128,40.754509999999996,-73.96708000000001,1,737,3,0.0,49,1.57,0.0
27237591,3,128,40.75425,-73.96556,1,737,3,0.36,49,1.89,0.09
27237604,3,128,40.75294,-73.96731,1,737,3,0.4,49,1.79,0.04
27237606,3,128,40.75269,-73.96678,1,737,3,1.17,49,1.75,0.11
27237609,3,128,40.75308,-73.96732,1,699,3,1.09,49,1.44,0.2
27237610,3,128,40.752309999999994,-73.96706999999999,1,699,3,1.27,49,1.34,0.16
27237623,3,128,40.752829999999996,-73.96675,1,699,3,0.33,49,1.49,0.07
27237625,3,128,40.75459,-73.96706999999999,1,737,3,0.44,49,1.16,0.07
27237631,3,128,40.75238,-73.96653,1,737,3,0.71,49,1.7,0.04
27238918,4,55,40.77214,-73.89169,2,52,1,3.38,4,2.68,0.88
27241336,2,52,40.66516,-73.94097,2,46,1,1.13,1,2.29,0.29
27244093,2,215,40.70756,-73.94269,2,76,2,2.54,2,2.51,0.65
27246155,2,215,40.70936,-73.94426999999999,2,86,2,2.61,3,2.77,0.63
27248443,4,55,40.77309,-73.89256,2,85,1,3.66,4,2.65,0.92
27248487,3,210,40.733940000000004,-74.00175,1,200,2,0.27,1,0.0,0.07
27249535,2,14,40.69128,-73.94311,2,60,2,2.22,2,2.74,0.54
27250227,3,65,40.72401,-73.98154,2,50,30,0.3,2,0.26,0.07
27250336,4,55,40.77248,-73.89263000000001,2,52,1,2.83,4,2.7,0.72
27250504,4,30,40.691590000000005,-73.73658,2,65,2,2.34,2,0.6,0.61
27250960,2,53,40.68351,-73.88448000000001,1,89,2,1.48,2,1.37,0.31
27251398,3,128,40.75424,-73.96311999999999,1,200,30,0.0,65,2.77,0.0
27252114,3,128,40.75909,-73.96398,1,154,30,0.0,65,2.77,0.0
27252615,3,138,40.74422,-73.97124000000001,1,350,60,0.0,65,2.48,0.0
27252798,4,167,40.70108,-73.90222,1,120,2,0.27,1,0.3,0.07
27254736,3,113,40.74075,-73.97674,1,86,1,0.0,1,0.0,0.0
27255101,2,129,40.62771,-73.96381,2,40,1,1.9,1,0.0,0.49
27255632,3,96,40.75562,-73.99539,2,55,30,0.71,47,2.67,0.18
27255936,3,96,40.76243,-73.99078,2,95,3,0.26,1,0.04,0.07
27256404,2,29,40.70382,-73.91456,1,250,2,2.37,2,1.98,0.56
27257149,2,215,40.70713,-73.92918,2,55,2,1.61,2,0.04,0.4
27257929,2,215,40.707570000000004,-73.94466,2,86,2,2.18,3,2.77,0.52
27257936,2,215,40.7089,-73.94447,2,86,2,1.53,3,2.6,0.38
27259887,2,14,40.68571,-73.93868,1,250,3,1.94,2,2.39,0.49
27260962,3,104,40.86813,-73.92393,2,50,30,0.81,1,0.43,0.2
27260995,2,29,40.697520000000004,-73.93496999999999,1,245,2,0.79,1,0.97,0.11
27261168,3,128,40.7562,-73.96795999999999,1,125,1,3.37,1,0.27,0.79
27262079,1,135,40.81192,-73.91781,1,132,1,3.91,1,0.78,0.99
27262712,3,95,40.80765,-73.95484,1,112,3,0.37,1,0.18,0.09
27263672,2,215,40.70562,-73.92734,2,65,1,0.44,1,0.0,0.04
27264907,4,167,40.70665,-73.90969,2,53,7,0.36,2,0.0,0.09
27264926,4,78,40.74702,-73.82618000000001,2,38,28,0.0,1,0.93,0.0
27274799,3,128,40.755790000000005,-73.9652,1,234,30,0.0,65,2.77,0.0
27277107,3,65,40.72817,-73.9773,2,81,5,0.97,1,0.84,0.2
27277569,3,128,40.75375,-73.96361999999999,1,350,30,0.0,65,2.77,0.0
27277843,2,14,40.68593,-73.94628,2,55,2,0.29,1,0.0,0.07
27278017,3,128,40.74573,-73.99049000000001,1,550,30,0.0,65,2.58,0.0
27279139,2,29,40.70743,-73.92294,1,175,4,0.63,3,0.41,0.16
27279410,3,96,40.75974,-73.99016,2,110,1,6.22,12,1.76,1.55
27279645,3,96,40.76037,-73.9917,2,110,1,5.71,12,2.03,1.41
27279953,3,96,40.75983,-73.99119,2,115,1,7.34,12,1.75,1.84
27279982,3,96,40.766290000000005,-73.986,1,236,30,0.0,65,2.77,0.0
27280189,3,96,40.759809999999995,-73.99011,2,105,1,6.99,12,1.83,1.77
27281341,3,113,40.74324,-73.97224,1,184,29,0.0,96,0.05,0.0
27281452,2,14,40.6838,-73.95161,2,60,2,2.29,7,2.65,0.56
27281620,2,215,40.71796,-73.957,2,87,30,2.0,3,2.36,0.04
27281794,2,215,40.71918,-73.95735,2,87,30,0.0,3,2.36,0.0
27282297,2,215,40.71763,-73.95594,2,87,30,0.0,3,2.36,0.0
27282364,2,14,40.685109999999995,-73.94948000000001,2,65,2,1.95,7,2.75,0.47
27282824,3,210,40.73214,-74.00531,1,120,2,1.24,1,0.0,0.31
27283564,4,167,40.701609999999995,-73.90556,2,45,30,0.0,8,2.37,0.0
27284500,4,167,40.70296,-73.9056,2,45,30,0.14,8,2.39,0.02
27284564,4,167,40.70176,-73.90435,2,45,30,0.71,8,2.64,0.02
27284611,4,167,40.70378,-73.90581999999999,2,45,30,0.14,8,1.24,0.02
27284901,4,167,40.701,-73.90607,2,45,30,0.54,8,2.44,0.02
27285058,4,167,40.70285,-73.90411,2,45,30,0.77,8,2.51,0.02
27285234,4,167,40.70175,-73.90552,2,45,30,0.0,8,2.58,0.0
27285454,4,218,40.6905,-73.86117,2,80,3,0.36,1,2.6,0.09
27287076,3,62,40.7962,-73.94894000000001,2,85,1,0.53,1,0.0,0.13
27287158,3,87,40.735079999999996,-73.98477,1,118,3,1.86,2,0.08,0.47
27287501,3,65,40.72701,-73.97909,2,50,1,0.46,1,0.0,0.11
27290648,3,202,40.76618,-73.9562,2,99,1,1.66,5,0.0,0.4
27291497,2,14,40.68855,-73.9443,1,204,5,2.96,1,1.71,0.63
27291757,3,146,40.72159,-73.9962,1,220,1,2.52,1,0.34,0.63
27292217,3,192,40.76193,-73.98236,1,325,7,0.0,1,0.0,0.0
27292944,2,163,40.67349,-74.00589000000001,2,81,1,0.66,2,0.36,0.16
27293665,1,206,40.88878,-73.86349,2,60,1,0.17,1,2.04,0.02
27295164,2,163,40.673809999999996,-74.00761999999999,2,50,1,2.17,2,2.67,0.56
27295492,3,62,40.8087,-73.93897,2,90,2,3.36,6,0.0,0.85
27296173,2,191,40.64431,-74.01261,2,45,1,0.75,4,0.24,0.16
27296868,3,138,40.74688,-73.97341999999999,1,180,30,0.0,65,2.77,0.0
27297152,3,35,40.74631,-73.99121,1,320,30,0.0,65,2.77,0.0
27298901,3,202,40.7732,-73.95029,1,340,30,0.0,65,2.77,0.0
27299174,3,202,40.76852,-73.96245,1,395,30,0.0,65,2.63,0.0
27301019,3,202,40.77964,-73.95865,1,187,30,0.0,65,2.39,0.0
27301638,4,22,40.56568,-73.87009,2,195,1,0.09,2,0.45,0.02
27301758,4,218,40.69062,-73.84747,1,170,5,0.09,2,0.0,0.02
27301897,3,116,40.71927,-73.99450999999999,1,140,30,0.31,11,0.79,0.07
27302499,2,14,40.6855,-73.95676999999999,1,125,3,1.94,1,0.0,0.45
27303282,3,96,40.76435,-73.99298,2,85,1,0.7,1,0.23,0.18
27304339,4,78,40.76003,-73.83306999999999,2,73,1,2.43,4,2.41,0.56
27304971,3,95,40.82209,-73.95423000000001,2,100,1,0.0,1,2.29,0.0
27308088,2,52,40.677820000000004,-73.9474,1,90,7,0.0,1,0.0,0.0
27308432,2,52,40.671890000000005,-73.95624000000001,1,135,3,3.82,1,0.76,0.94
27309080,2,183,40.664770000000004,-73.97999,2,60,1,1.65,2,2.34,0.4
27312214,3,210,40.73858,-74.00619,1,199,4,0.1,1,1.76,0.02
27312914,4,78,40.757490000000004,-73.81983000000001,2,80,1,2.87,9,2.77,0.74
27312987,2,29,40.696290000000005,-73.91351,2,50,1,7.7,1,1.5,1.93
27313587,3,65,40.72071,-73.97822,2,55,5,0.18,1,0.0,0.04
27314038,2,61,40.65473,-73.91846,2,80,7,0.16,9,2.77,0.02
27314650,4,78,40.75897,-73.82011,2,95,1,2.66,9,2.68,0.67
27315942,3,95,40.824690000000004,-73.94176,1,120,2,2.43,1,1.37,0.56
27316669,1,97,40.834540000000004,-73.92751,2,10,1,0.0,1,1.37,0.0
27322746,2,81,40.68462,-73.96908,1,110,225,0.0,1,2.77,0.0
27326744,3,95,40.82698,-73.93871,2,40,1,2.33,2,0.8,0.49
27328415,2,29,40.68636,-73.90731,2,50,4,0.18,2,0.0,0.04
27329048,4,221,40.74411,-73.91077,2,40,30,0.45,103,1.64,0.04
27329585,2,29,40.693000000000005,-73.91078,1,99,1,7.18,1,1.31,1.77
27332332,2,14,40.6874,-73.95036,2,65,2,2.89,1,0.28,0.72
27332770,3,104,40.86912,-73.92183,1,195,2,0.53,1,0.0,0.13
27333008,3,210,40.73494,-74.00463,1,150,30,1.0,1,0.65,0.02
27333579,3,35,40.75313,-74.00235,2,120,1,0.56,1,0.04,0.09
27334148,4,218,40.69109,-73.84846,1,170,5,0.44,2,0.0,0.09
27334857,4,105,40.75212,-73.88248,2,80,4,0.3,2,1.33,0.07
27336179,1,119,40.818220000000004,-73.90812,2,35,5,0.77,2,1.36,0.18
27336613,2,29,40.70624,-73.9177,1,130,5,1.24,1,2.32,0.31
27336782,4,78,40.73717,-73.80847,2,30,1,1.46,1,1.16,0.36
27336802,2,14,40.6889,-73.93733,2,53,2,3.79,1,0.1,0.9
27336951,3,202,40.77134,-73.95498,1,350,2,2.48,1,1.84,0.54
27337223,2,31,40.64228,-73.90819,2,50,2,0.5,3,1.37,0.11
27337409,2,75,40.63876,-73.96025,1,250,1,0.0,1,0.13,0.0
27337533,2,14,40.691559999999996,-73.94846,2,30,4,0.27,1,0.0,0.07
27338033,2,29,40.70055,-73.93024,2,56,2,2.97,1,1.2,0.72
27338569,3,62,40.798320000000004,-73.9398,2,98,2,1.86,1,1.59,0.4
27341015,2,75,40.6498,-73.95591999999999,2,100,1,0.0,1,0.0,0.0
27341122,2,215,40.71425,-73.9623,1,290,5,0.0,1,0.0,0.0
27343189,1,1,40.87015,-73.85582,1,75,4,3.13,1,1.28,0.79
27351337,2,152,40.6726,-73.98195,1,130,2,3.27,1,0.02,0.54
27351442,3,65,40.72875,-73.98443,2,98,2,1.49,1,0.22,0.34
27356337,3,202,40.768409999999996,-73.95402,1,180,2,2.04,1,0.02,0.52
27356543,3,202,40.77687,-73.95173,1,200,30,0.0,96,0.0,0.0
27357537,2,215,40.71133,-73.96806,1,250,4,0.38,1,0.0,0.09
27357619,2,29,40.69743,-73.92929000000001,2,75,1,2.45,1,0.22,0.61
27358688,3,146,40.72191,-73.99592,1,300,3,5.2,1,0.9,1.17
27359314,2,14,40.679359999999996,-73.91375,1,180,2,2.77,1,0.52,0.67
27359346,3,113,40.73968,-73.98217,1,199,5,1.65,1,1.88,0.4
27359696,2,64,40.66983,-73.87745,2,65,7,1.42,3,2.18,0.36
27359897,2,64,40.670609999999996,-73.8759,2,45,7,2.11,3,2.38,0.54
27360252,3,95,40.81968,-73.9436,2,90,2,3.42,1,0.22,0.88
27360936,2,14,40.695190000000004,-73.95465,1,150,2,1.09,1,0.0,0.27
27361321,4,78,40.747640000000004,-73.81795,2,55,1,3.31,6,2.77,0.83
27361471,4,151,40.68221,-73.8457,2,51,4,2.45,4,0.66,0.61
27361805,2,29,40.70024,-73.92399999999999,2,45,3,0.18,3,0.0,0.04
27362309,2,14,40.699740000000006,-73.94658000000001,2,50,400,0.0,1,0.68,0.0
27362417,2,52,40.67713,-73.94136999999999,2,60,3,0.0,1,1.36,0.0
27362458,4,78,40.747659999999996,-73.81942,2,60,1,3.52,6,2.76,0.85
27363157,3,93,40.72862,-74.00054,1,300,4,0.0,1,1.43,0.0
27363172,2,81,40.68712,-73.97768,1,375,20,0.25,2,0.0,0.04
27363454,2,176,40.59356,-73.95869,1,64,30,0.0,1,0.0,0.0
27364187,2,215,40.71353,-73.94162,2,125,1,0.39,2,0.06,0.09
27364236,2,215,40.714490000000005,-73.94195,1,250,2,0.32,2,0.0,0.07
27364319,3,95,40.81968,-73.93858,2,40,1,0.64,1,0.0,0.16
27365033,5,94,40.6157,-74.0985,2,89,1,0.12,1,0.49,0.02
27365650,3,65,40.722390000000004,-73.9821,2,80,3,2.09,1,0.07,0.52
27365908,2,215,40.719390000000004,-73.96056,1,600,2,2.2,2,2.49,0.52
27366041,1,79,40.86299,-73.89088000000001,2,75,2,1.26,1,1.6,0.31
27366228,2,61,40.64933,-73.94539,1,110,1,5.06,3,1.69,1.28
27366401,2,183,40.66793,-73.98934,1,150,3,2.18,1,1.09,0.49
27366783,2,215,40.71784,-73.96363000000001,2,90,1,1.62,2,0.07,0.4
27367243,3,74,40.70852,-74.00525,1,125,29,0.0,96,2.62,0.0
27367939,3,35,40.740829999999995,-73.99457,1,209,29,0.0,96,2.55,0.0
27368144,3,128,40.74812,-73.98602,1,287,29,0.0,96,1.66,0.0
27368472,3,35,40.74272,-73.99599,1,202,29,0.0,96,2.12,0.0
27368543,3,128,40.74803,-73.98666,1,287,29,0.0,96,1.66,0.0
27368907,3,35,40.743,-73.99521,1,239,29,0.37,96,1.93,0.07
27368990,3,128,40.7482,-73.98776,1,287,29,0.0,96,1.66,0.0
27369200,3,35,40.7429,-73.99428,1,232,29,0.29,96,2.36,0.04
27369583,3,113,40.74295,-73.97176999999999,1,187,29,0.0,96,2.45,0.0
27369599,3,138,40.74416,-73.9727,1,175,29,0.74,3,0.37,0.11
27369713,4,105,40.75589,-73.85755,2,60,1,3.76,1,2.39,0.85
27370912,2,215,40.71448,-73.95198,1,310,4,0.0,1,0.66,0.0
27372891,3,35,40.74564,-74.0006,1,200,1,1.09,1,0.05,0.27
27373231,4,68,40.59684,-73.76873,1,200,1,0.62,2,2.36,0.16
27373536,2,92,40.7308,-73.95775,1,650,4,1.0,1,1.28,0.02
27373599,2,92,40.7244,-73.95435,1,75,4,0.0,2,1.34,0.0
27374183,2,109,40.64205,-73.98049,2,40,1,1.69,11,0.21,0.43
27375052,2,18,40.60557,-73.99799,1,123,2,2.57,2,0.97,0.61
27375467,3,96,40.76335,-73.98737,2,150,2,4.17,1,0.51,0.92
27380062,2,29,40.70296,-73.91755,2,47,7,0.18,1,0.0,0.04
27382741,2,14,40.68033,-73.91023,2,31,30,0.1,1,0.47,0.02
27384075,4,5,40.75519,-73.91582,2,54,2,0.2,1,0.0,0.04
27384626,3,128,40.75632,-73.96795,1,235,30,0.0,65,1.89,0.0
27385411,3,128,40.76634,-73.98155,1,320,30,0.0,65,1.89,0.0
27385494,3,128,40.765409999999996,-73.98179,1,495,30,0.0,65,2.77,0.0
27385914,3,96,40.760290000000005,-73.99811,1,300,30,0.0,65,2.77,0.0
27385966,3,192,40.75975,-73.98698,1,470,30,0.0,65,1.9,0.0
27386339,3,96,40.76191,-73.99818,1,350,30,0.0,65,2.13,0.0
27386991,3,96,40.76181,-73.99855,1,350,30,0.0,65,2.13,0.0
27387238,3,128,40.7525,-73.96683,1,200,30,0.0,65,2.58,0.0
27387265,3,128,40.763659999999994,-73.98342,1,435,30,0.0,65,2.5,0.0
27387286,2,191,40.65945,-73.99383,1,100,2,1.08,1,0.02,0.27
27387520,3,203,40.779,-73.98319000000001,1,200,30,0.0,65,2.6,0.0
27388568,2,215,40.70732,-73.94536,2,130,3,1.08,3,0.68,0.27
27389045,3,138,40.746320000000004,-73.97306999999999,1,305,30,0.0,65,2.77,0.0
27389647,3,203,40.7737,-73.99027,2,99,1,0.61,1,0.0,0.16
27389714,3,203,40.77071,-73.98545,1,230,30,0.0,65,2.64,0.0
27389854,4,165,40.69103,-73.83407,1,150,3,0.55,1,1.23,0.13
27389930,3,203,40.77095,-73.98626,1,220,30,0.0,65,2.77,0.0
27390188,3,96,40.767109999999995,-73.98685,1,250,30,0.0,65,2.09,0.0
27390867,3,113,40.73865,-73.9781,1,185,30,0.0,65,2.77,0.0
27391028,3,65,40.73223,-73.98658,1,253,30,0.0,65,2.52,0.0
27391206,3,202,40.75969,-73.96070999999999,1,150,30,0.0,65,2.77,0.0
27392814,3,138,40.7444,-73.97284,1,350,30,0.0,65,2.77,0.0
27393400,3,74,40.70856,-74.00659,1,135,29,0.0,96,2.52,0.0
27393606,2,14,40.69228,-73.94566,2,50,30,1.36,1,1.36,0.34
27393765,2,27,40.6604,-73.91226999999999,2,59,2,2.85,3,0.0,0.72
27394468,3,96,40.7594,-73.99748000000001,2,180,4,0.91,3,2.77,0.22
27394897,2,18,40.60569,-73.99823,1,113,3,2.22,2,0.73,0.54
27395171,4,78,40.75902,-73.82099000000001,2,80,1,2.69,9,1.44,0.67
27397256,4,5,40.767559999999996,-73.91798,2,45,2,0.37,1,1.89,0.09
27398613,3,189,40.73182,-73.98158000000001,2,100,30,0.28,2,0.0,0.07
27398782,3,74,40.70448,-74.00615,1,525,1,2.53,6,1.54,0.56
27398972,2,14,40.68707,-73.95482,2,100,2,0.0,1,0.0,0.0
27401585,4,167,40.708040000000004,-73.89747,1,105,7,0.22,1,0.71,0.04
27402244,3,65,40.72935,-73.99054,1,250,2,0.97,1,1.43,0.22
27402384,5,162,40.6406,-74.11702,1,67,2,3.45,1,0.34,0.88
27403622,3,120,40.71873,-73.98553000000001,2,100,1,0.36,2,0.0,0.09
27405246,1,119,40.81872,-73.90014000000001,1,75,7,0.0,1,0.0,0.0
27405333,3,120,40.71796,-73.98445,1,226,1,0.09,2,0.0,0.02
27405874,3,74,40.705220000000004,-74.00728000000001,1,175,2,0.09,1,0.0,0.02
27406282,3,96,40.76463,-73.99128,1,550,3,0.09,1,2.68,0.02
27406558,2,29,40.696670000000005,-73.90805999999999,1,120,2,0.77,2,0.0,0.13
27407257,2,14,40.68634,-73.93817,1,126,2,2.88,2,0.27,0.67
27407457,2,14,40.68221,-73.94487,2,61,2,1.0,1,2.65,0.02
27407852,3,202,40.76529,-73.95770999999999,2,99,1,1.59,5,0.0,0.4
27407863,3,96,40.75607,-73.9941,1,200,3,4.48,1,1.57,0.22
27408243,2,29,40.70048,-73.9295,2,54,7,0.75,1,0.0,0.18
27409329,3,62,40.80874,-73.94038,2,90,2,3.4,6,1.35,0.85
27414303,2,26,40.6987,-73.99275,1,155,1,1.16,1,0.05,0.27
27416658,3,62,40.806999999999995,-73.93975999999999,1,400,2,0.0,6,1.31,0.0
27417822,3,203,40.77725,-73.98406999999999,1,250,30,0.0,65,2.54,0.0
27420805,4,118,40.74583,-73.95363,1,150,3,0.32,1,0.02,0.04
27422570,3,62,40.792320000000004,-73.94156,2,85,3,0.79,6,0.68,0.04
27422684,2,14,40.69393,-73.957,3,38,3,1.07,34,2.77,0.27
27423688,3,62,40.8093,-73.93746999999999,3,220,4,0.2,1,0.31,0.04
27424575,2,14,40.69254,-73.95563,3,37,2,0.9,34,2.75,0.22
27424610,2,215,40.71031,-73.93623000000001,2,58,3,4.19,2,0.96,1.03
27425011,3,35,40.73768,-73.99565,1,220,14,0.0,1,0.0,0.0
27425265,2,59,40.61699,-74.01042,2,55,1,3.45,1,0.34,0.88
27425371,2,52,40.67321,-73.95385999999999,1,93,5,0.28,1,0.0,0.07
27425828,3,203,40.790259999999996,-73.97304,1,175,30,0.0,65,2.77,0.0
27426650,2,215,40.70859,-73.93571999999999,2,58,3,4.26,2,1.43,1.05
27426767,3,113,40.73932,-73.97764000000001,1,140,5,1.23,1,0.18,0.29
27426797,3,113,40.739670000000004,-73.98170999999999,1,160,10,0.24,1,0.62,0.04
27427289,2,14,40.687259999999995,-73.94176,1,125,21,0.65,1,1.9,0.04
27427898,4,164,40.71662,-73.85970999999999,1,140,2,1.17,4,2.55,0.25
27428046,3,95,40.803290000000004,-73.957,1,126,4,3.12,1,0.68,0.76
27429253,4,221,40.7423,-73.89426,2,35,30,0.58,15,0.04,0.04
27429817,4,78,40.75676,-73.83288,1,159,2,2.44,7,0.51,0.16
27430644,4,182,40.67261,-73.79675,2,99,1,5.88,3,0.29,1.1
27431305,2,29,40.685959999999994,-73.914,2,63,5,0.54,7,1.01,0.13
27431313,2,215,40.70819,-73.96597,1,180,2,0.47,1,0.0,0.11
27431698,2,29,40.68654,-73.91454,2,63,6,0.27,7,1.42,0.07
27432653,3,95,40.827709999999996,-73.9499,2,65,4,0.25,2,0.0,0.04
27433046,2,75,40.639520000000005,-73.9601,2,48,30,0.28,1,0.0,0.07
27434658,2,75,40.64472,-73.96263,2,42,10,0.1,1,0.0,0.02
27435989,4,126,40.71775,-73.87488,1,85,2,3.4,1,2.2,0.81
27436322,2,8,40.63145,-74.02375,2,50,2,0.09,1,0.0,0.02
27436334,3,62,40.79505,-73.93126,1,199,2,1.4,2,1.75,0.34
27437662,3,95,40.82788,-73.93905,1,85,15,0.0,1,0.0,0.0
27437794,2,92,40.72208,-73.94275,1,315,2,0.0,2,2.77,0.0
27438452,2,61,40.63558,-73.94929,1,199,3,0.81,1,2.68,0.2
27453970,3,62,40.797129999999996,-73.941,2,80,1,2.25,2,0.0,0.56
27454297,2,14,40.693220000000004,-73.95519,3,36,3,1.06,34,2.74,0.27
27454358,2,14,40.68323,-73.95108,2,40,30,0.27,3,2.51,0.04
27454691,2,29,40.69854,-73.92373,2,106,1,0.22,2,0.04,0.04
27454904,3,95,40.808040000000005,-73.95373000000001,1,195,2,1.43,1,0.25,0.31
27455308,4,106,40.68078,-73.79491999999999,1,75,1,6.1,1,0.46,1.41
27455707,4,118,40.76398,-73.92969000000001,1,150,3,0.0,1,0.0,0.0
27457026,4,106,40.70653,-73.80561,1,1000,2,0.0,5,2.77,0.0
27457583,2,215,40.71283,-73.94157,1,160,2,5.46,2,0.17,1.32
27458304,3,202,40.76515,-73.96661999999999,1,185,30,0.0,6,0.93,0.0
27459543,3,203,40.79285,-73.9676,1,264,30,0.25,10,2.61,0.04
27459661,2,31,40.62831,-73.89876,2,40,3,2.31,1,2.71,0.52
27460411,4,5,40.77198,-73.92206,1,120,3,2.1,1,0.12,0.52
27460536,2,29,40.70192,-73.9168,2,65,1,3.75,3,1.02,0.7
27461602,3,36,40.71882,-73.99651999999999,1,350,2,0.73,1,0.4,0.18
27462003,3,62,40.800259999999994,-73.94398000000001,2,75,1,0.19,1,0.0,0.04
27462063,3,210,40.73495,-74.00402,1,190,30,0.6,1,0.99,0.11
27464651,3,203,40.78779,-73.96880999999999,1,65,3,0.87,1,0.0,0.2
